Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2018-02-08 11:07:24.322 +0530,"Success",0:00:00,0,0,0,"20180208_110724.322/LogFile.txt","","",1
2018-02-08 11:07:51.735 +0530,"Success",0:00:00,0,0,0,"20180208_110751.735/LogFile.txt","","",1
2018-02-08 11:17:23.892 +0530,"Success",0:00:00,0,0,0,"20180208_111723.892/LogFile.txt","","",1
2018-02-08 11:19:08.761 +0530,"Success",0:00:00,0,0,0,"20180208_111908.761/LogFile.txt","","",1
2018-02-08 11:24:42.757 +0530,"Success",0:00:00,0,0,0,"20180208_112442.757/LogFile.txt","","",1
2018-02-08 11:26:35.140 +0530,"Success",0:00:00,0,0,0,"20180208_112635.140/LogFile.txt","","",1
